size_charge,size_pay,lat,lon,charge,pay,name
10.89,2.60,37.25153,-121.94684,59532.31,8027.12,GOOD SAMARITAN HOSPITAL
4.88,2.73,34.08802,-117.89341,22222.92,8859.00,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
9.94,2.65,34.42951,-119.72333,53641.00,8344.58,SANTA BARBARA COTTAGE HOSPITAL
6.05,2.46,34.13364,-118.15275,29504.35,7165.59,HUNTINGTON MEMORIAL HOSPITAL
16.66,3.50,37.43436,-122.18013,95398.50,13650.16,STANFORD HOSPITAL
7.39,2.69,37.34027,-120.46817,37816.73,8598.27,MERCY MEDICAL CENTER
9.87,3.40,37.76421,-122.45716,53222.17,13026.57,UCSF MEDICAL CENTER
7.34,2.51,35.38338,-119.01969,37491.36,7489.27,SAN JOAQUIN COMMUNITY HOSPITAL
8.71,2.77,34.05336,-118.26558,46005.40,9080.53,GOOD SAMARITAN HOSPITAL
10.85,2.30,34.20285,-118.62962,59312.32,6186.64,WEST HILLS HOSPITAL & MEDICAL CENTER
5.69,2.56,33.80861,-118.18661,27276.31,7809.62,LONG BEACH MEMORIAL MEDICAL CENTER
7.39,2.71,37.69824,-122.08730,37805.92,8751.75,EDEN MEDICAL CENTER
7.98,2.68,37.98224,-121.80362,41475.00,8548.27,SUTTER DELTA MEDICAL CENTER
8.95,2.58,34.20777,-118.88305,47533.74,7914.11,LOS ROBLES HOSPITAL & MEDICAL CENTER
7.30,2.44,37.66867,-120.97339,37233.07,7040.93,MEMORIAL  MEDICAL CENTER
8.83,2.34,33.56100,-117.66530,46764.00,6450.75,MISSION HOSPITAL REGIONAL MED CENTER
10.23,2.34,33.76335,-116.40628,55485.41,6465.18,EISENHOWER MEDICAL CENTER
10.84,3.21,38.55484,-121.45628,59277.28,11862.72,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
9.62,2.35,34.39755,-118.55330,51657.64,6510.00,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
13.33,2.80,34.07664,-118.37955,74708.10,9267.19,CEDARS-SINAI MEDICAL CENTER
5.08,2.39,33.55876,-117.18329,23472.83,6734.89,SOUTHWEST HEALTHCARE SYSTEM
7.81,2.64,33.95076,-118.34828,40433.84,8292.05,CENTINELA HOSPITAL MEDICAL CENTER
6.74,2.46,40.58532,-122.38702,33754.82,7196.64,SHASTA REGIONAL MEDICAL CENTER
5.56,2.38,40.57315,-105.05741,26471.50,6702.25,POUDRE VALLEY HOSPITAL
7.07,2.46,39.74615,-104.96682,35846.64,7206.91,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
5.85,2.24,38.28184,-104.61256,28272.90,5839.45,PARKVIEW MEDICAL CENTER INC
5.63,2.36,38.83903,-104.80024,26899.41,6536.59,MEMORIAL HOSPITAL CENTRAL
6.79,2.40,39.09046,-108.56190,34098.07,6837.07,ST MARYS HOSPITAL AND MEDICAL CENTER
7.69,2.90,39.74234,-104.84156,39651.77,9907.38,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
4.78,2.29,38.86559,-104.82182,21617.72,6128.32,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
7.58,2.34,39.73231,-104.93396,38992.25,6431.00,ROSE MEDICAL CENTER
5.80,2.29,39.65399,-104.98116,27943.08,6097.92,SWEDISH MEDICAL CENTER
6.77,2.28,39.68859,-104.83205,33944.39,6090.22,MEDICAL CENTER OF AURORA, THE
8.69,2.43,39.52910,-104.87121,45915.36,6983.07,SKY RIDGE MEDICAL CENTER
7.16,2.23,39.57629,-104.98610,36408.80,5730.80,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
4.74,2.51,41.30978,-72.93806,21362.58,7499.42,HOSPITAL OF ST RAPHAEL
5.24,2.60,41.77507,-72.69941,24480.67,8053.04,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.73,2.38,41.33722,-72.10380,15059.47,6679.12,LAWRENCE & MEMORIAL HOSPITAL
6.04,2.40,41.03431,-73.63020,29396.46,6800.23,GREENWICH HOSPITAL ASSOCIATION
6.70,3.16,41.30400,-72.93502,33524.73,11562.19,YALE-NEW HAVEN HOSPITAL
4.08,2.42,41.54301,-72.08799,17232.00,6935.73,WILLIAM W BACKUS HOSPITAL
4.66,2.68,41.75412,-72.67927,20827.73,8560.10,HARTFORD HOSPITAL
5.25,2.55,41.20049,-73.20281,24500.50,7730.25,ST VINCENT'S MEDICAL CENTER
3.60,2.59,41.40474,-73.44739,14257.73,7971.73,DANBURY HOSPITAL
5.50,2.49,41.11147,-73.42010,26085.00,7373.36,NORWALK HOSPITAL ASSOCIATION
3.31,2.43,41.66107,-72.78671,12487.58,6970.23,HOSPITAL OF CENTRAL CONNECTICUT, THE
4.46,2.54,39.69005,-75.68408,19626.84,7671.37,CHRISTIANA CARE HEALTH SERVICES, INC.
4.17,2.36,39.74954,-75.56662,17777.73,6553.91,ST FRANCIS HOSPITAL
4.09,2.27,39.15135,-75.52309,17309.00,5976.62,BAYHEALTH - KENT GENERAL HOSPITAL
5.99,2.60,38.77159,-75.14210,29129.17,8042.33,BEEBE MEDICAL CENTER
6.95,2.67,38.90106,-77.05079,35090.44,8476.72,GEORGE WASHINGTON UNIV HOSPITAL
9.34,3.49,38.91221,-77.07588,49906.11,13592.61,GEORGETOWN UNIVERSITY HOSPITAL
3.69,2.59,38.94397,-76.99040,14855.08,7962.25,PROVIDENCE HOSPITAL
5.82,2.67,38.92944,-77.01473,28072.27,8502.08,WASHINGTON HOSPITAL CENTER
6.60,2.77,30.34913,-81.66391,32884.50,9083.31,SHANDS JACKSONVILLE MEDICAL CENTER
6.47,2.32,26.50479,-80.06979,32106.43,6292.16,BETHESDA MEMORIAL HOSPITAL
6.61,2.44,28.52517,-81.37729,32964.05,7058.92,ORLANDO HEALTH
6.71,2.48,28.57345,-81.36990,33585.21,7337.67,FLORIDA HOSPITAL
10.06,2.96,25.68309,-80.34038,54434.74,10307.63,BAPTIST HOSPITAL OF MIAMI INC
6.32,2.50,25.78846,-80.21644,31145.82,7410.65,UNIVERSITY OF MIAMI HOSPITAL
4.79,2.22,26.62849,-81.87423,21640.89,5694.79,LEE MEMORIAL HOSPITAL
3.74,2.23,29.20117,-81.05828,15109.27,5739.00,HALIFAX HEALTH MEDICAL CENTER
4.96,2.18,26.15053,-81.79919,22701.63,5428.07,NAPLES COMMUNITY HOSPITAL
5.96,2.16,28.08771,-80.61362,28951.50,5301.28,HOLMES REGIONAL MEDICAL CENTER
7.37,3.44,25.79143,-80.21250,37680.06,13298.44,JACKSON MEMORIAL HOSPITAL
4.22,2.41,30.47650,-87.21219,18150.00,6862.79,SACRED HEART HOSPITAL
3.96,2.18,30.15963,-85.64818,16533.11,5443.50,BAY MEDICAL CENTER
7.35,2.70,25.86166,-80.21398,37584.64,8706.00,NORTH SHORE MEDICAL CENTER
8.01,2.53,25.81317,-80.13996,41669.84,7644.26,MOUNT SINAI MEDICAL CENTER
5.29,2.37,26.01867,-80.17981,24762.53,6648.59,MEMORIAL REGIONAL HOSPITAL
3.82,2.18,30.30835,-81.68919,15619.15,5462.12,ST VINCENT'S MEDICAL CENTER
6.66,2.21,27.19837,-80.24306,33271.87,5652.53,MARTIN MEMORIAL MEDICAL CENTER
6.16,2.19,29.04263,-81.31635,30147.64,5494.91,FLORIDA HOSPITAL DELAND
6.02,2.11,26.94042,-82.04094,29327.50,4984.25,CHARLOTTE REGIONAL MEDICAL CENTER
4.75,2.14,27.46707,-81.43358,21388.08,5224.00,HIGHLANDS REGIONAL MEDICAL CENTER
5.27,2.51,25.86856,-80.31222,24616.45,7497.00,PALM SPRINGS GENERAL HOSPITAL
5.46,2.23,28.55140,-81.72120,25848.62,5731.92,SOUTH LAKE HOSPITAL
5.07,2.22,28.02768,-81.72466,23381.47,5720.11,WINTER HAVEN HOSPITAL
4.22,2.14,28.82358,-81.71133,18100.56,5226.31,FLORIDA HOSPITAL WATERMAN
4.97,2.15,29.17594,-82.13898,22806.41,5236.56,MUNROE REGIONAL MEDICAL CENTER
4.67,2.16,27.78088,-82.65126,20927.31,5319.62,ST ANTHONY'S HOSPITAL
4.00,2.06,29.24333,-81.10760,16723.00,4694.71,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
5.00,2.10,27.09043,-82.44499,22976.86,4972.64,VENICE REGIONAL MEDICAL CENTER
5.47,2.19,26.18711,-80.11941,25864.29,5479.71,HOLY CROSS HOSPITAL INC
4.50,2.30,27.98242,-82.49025,19862.64,6180.24,ST JOSEPH'S HOSPITAL
4.76,2.20,26.98905,-82.09559,21455.91,5556.27,PEACE RIVER REGIONAL MEDICAL CENTER
6.61,2.25,26.59805,-80.09271,32967.56,5878.24,JFK MEDICAL CENTER
5.14,2.17,28.80659,-81.86906,23854.00,5354.38,LEESBURG REGIONAL MEDICAL CENTER
5.54,2.25,26.27623,-80.12220,26348.00,5902.92,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER
4.76,2.17,27.31827,-82.53140,21447.20,5358.35,SARASOTA MEMORIAL HOSPITAL
4.79,2.24,30.31525,-81.66398,21652.40,5819.40,BAPTIST MEDICAL CENTER
5.72,2.28,29.86371,-81.31749,27436.14,6078.77,FLAGLER HOSPITAL
5.69,2.53,28.33522,-80.72319,27239.07,7629.36,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
5.28,2.20,30.43066,-87.23191,24685.91,5576.35,BAPTIST HOSPITAL
3.75,2.20,27.65832,-80.39307,15206.00,5591.89,INDIAN RIVER MEDICAL CENTER
4.00,2.14,27.50001,-81.43962,16721.92,5201.00,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
7.54,2.28,28.29946,-81.41021,38756.27,6061.45,OSCEOLA REGIONAL MEDICAL CENTER
5.39,2.80,29.64155,-82.34844,25409.68,9275.55,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
5.32,2.09,30.27449,-81.40071,24950.36,4854.27,BAPTIST MEDICAL CENTER  BEACHES
6.99,2.14,30.73540,-86.56171,35318.45,5191.18,NORTH OKALOOSA MEDICAL CENTER
7.89,2.26,27.95192,-82.80379,40902.15,5966.08,MORTON PLANT HOSPITAL
13.04,2.85,27.93740,-82.45927,72894.88,9623.56,TAMPA GENERAL HOSPITAL
7.17,2.27,25.96994,-80.14533,36428.08,5979.83,AVENTURA HOSPITAL AND MEDICAL CENTER
4.68,2.22,30.45726,-84.26175,20980.33,5717.83,TALLAHASSEE MEMORIAL HEALTHCARE
4.53,2.60,30.26389,-81.44283,20067.27,8067.16,MAYO CLINIC
5.64,2.22,28.06172,-81.95304,26945.76,5683.67,LAKELAND REGIONAL MEDICAL CENTER
4.60,2.18,26.35875,-80.10203,20492.38,5436.19,BOCA RATON REGIONAL HOSPITAL
5.98,2.18,28.07111,-82.42342,29061.65,5416.48,FLORIDA HOSPITAL TAMPA
6.61,2.17,26.83035,-80.08655,32983.18,5409.65,PALM BEACH GARDENS MEDICAL CENTER
8.99,2.17,30.28793,-81.60103,47759.63,5384.84,MEMORIAL HOSPITAL JACKSONVILLE
7.08,2.25,26.26259,-80.20292,35905.00,5848.83,NORTHWEST MEDICAL CENTER
7.55,2.14,28.19342,-82.46987,38836.58,5197.50,MEDICAL CENTER OF TRINITY
7.40,2.18,29.66085,-82.41172,37879.85,5452.59,NORTH FLORIDA REGIONAL MEDICAL CENTER
5.35,2.30,29.17550,-82.13680,25118.00,6161.96,OCALA REGIONAL MEDICAL CENTER
6.23,2.14,27.48213,-82.62126,30637.90,5220.29,BLAKE MEDICAL CENTER
5.28,2.23,26.52735,-81.83337,24682.09,5769.26,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
7.80,2.14,30.16550,-81.73775,40378.14,5170.71,ORANGE PARK MEDICAL CENTER
6.56,2.16,30.51624,-87.21856,32687.33,5342.28,WEST FLORIDA HOSPITAL
6.34,2.16,26.98884,-82.09877,31297.59,5328.65,FAWCETT MEMORIAL HOSPITAL
7.10,2.19,27.82545,-82.70122,36025.23,5490.15,NORTHSIDE HOSPITAL
5.89,2.24,27.93259,-82.28759,28493.53,5802.27,BRANDON REGIONAL HOSPITAL
5.51,2.13,26.63958,-81.94164,26164.17,5131.00,CAPE CORAL HOSPITAL
8.93,2.34,27.43392,-80.34350,47365.67,6468.17,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
9.00,2.25,27.91458,-82.80382,47802.82,5904.09,LARGO MEDICAL CENTER
6.30,2.17,26.92138,-80.09708,31030.53,5388.53,JUPITER MEDICAL CENTER
6.80,2.26,28.36128,-82.68883,34124.36,5913.07,REGIONAL MEDICAL CENTER BAYONET POINT
8.65,2.27,26.43709,-80.12728,45668.91,5979.45,DELRAY MEDICAL CENTER
6.90,2.19,27.28861,-80.29431,34759.18,5534.47,ST LUCIE MEDICAL CENTER
10.34,2.10,28.53585,-82.53404,56158.71,4950.59,OAK HILL HOSPITAL
4.97,2.07,28.03957,-82.70875,22789.55,4734.73,MEASE COUNTRYSIDE HOSPITAL
7.52,2.31,26.01394,-80.30980,38615.64,6222.00,MEMORIAL HOSPITAL WEST
6.19,2.13,26.21388,-81.73257,30355.75,5116.67,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
5.62,2.21,26.08155,-80.36449,26815.42,5626.08,CLEVELAND CLINIC HOSPITAL
4.12,2.08,28.94952,-81.95843,17468.59,4806.81,VILLAGES REGIONAL HOSPITAL, THE
3.49,2.13,31.22516,-82.34898,13596.43,5150.29,SATILLA REGIONAL MEDICAL CENTER
5.60,3.30,33.79230,-84.32107,26722.97,12419.51,EMORY UNIVERSITY HOSPITAL
3.70,2.23,33.03204,-85.05781,14907.25,5778.19,WEST GEORGIA MEDICAL CENTER
3.73,2.23,33.47096,-81.98176,15063.94,5751.00,UNIVERSITY HOSPITAL
3.88,2.25,34.30335,-83.81737,16004.59,5878.68,NORTHEAST GEORGIA MEDICAL CENTER, INC
6.10,2.25,33.23886,-84.26706,29784.25,5872.67,SPALDING REGIONAL MEDICAL CENTER
4.10,2.76,33.47091,-81.98988,17362.54,9054.31,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
5.15,2.21,33.96770,-84.55011,23885.07,5633.41,WELLSTAR KENNESTONE HOSPITAL
3.97,2.39,32.03185,-81.09158,16592.17,6752.92,MEMORIAL HEALTH UNIV MED CEN, INC
6.93,2.14,31.98515,-81.15475,34959.27,5214.18,ST JOSEPH'S HOSPITAL - SAVANNAH
3.85,2.31,34.26000,-85.17000,15841.53,6270.87,FLOYD MEDICAL CENTER
3.42,2.21,32.61642,-83.63065,13126.00,5646.72,HOUSTON MEDICAL CENTER
4.93,2.33,33.96117,-83.39832,22532.83,6352.28,ATHENS REGIONAL MEDICAL CENTER
4.25,2.35,33.78956,-84.28077,18324.48,6497.10,DEKALB MEDICAL CENTER
4.04,2.38,33.76810,-84.38616,16987.71,6711.14,EMORY UNIVERSITY HOSPITAL MIDTOWN
3.78,2.69,33.75205,-84.38272,15375.09,8643.91,GRADY MEMORIAL HOSPITAL
4.04,2.13,33.90877,-84.35180,16993.00,5139.12,SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC
5.54,2.26,33.81003,-84.39568,26303.91,5941.73,PIEDMONT HOSPITAL
3.72,2.27,33.96351,-84.01769,14997.92,6004.17,GWINNETT MEDICAL CENTER
4.12,2.33,32.83041,-83.63476,17472.58,6366.66,MEDICAL CENTER OF CENTRAL GEORGIA
4.30,2.24,30.86250,-83.28630,18605.00,5817.91,SOUTH GEORGIA MEDICAL CENTER
4.10,2.15,32.50679,-84.95933,17383.80,5268.93,ST FRANCIS HOSPITAL, INC
3.55,2.25,32.84705,-83.61823,13944.82,5866.00,COLISEUM MEDICAL CENTER
5.00,2.19,33.73938,-84.73111,22990.25,5506.50,WELLSTAR DOUGLAS HOSPITAL
5.58,2.92,21.30780,-157.85505,26553.50,10018.69,THE QUEENS MEDICAL CENTER
3.98,2.20,43.61218,-116.19234,16636.71,5553.24,ST LUKES REGIONAL MEDICAL CENTER
4.93,2.48,47.69645,-116.79476,22543.64,7280.55,KOOTENAI MEDICAL CENTER
6.46,2.41,41.52896,-88.13550,32067.23,6855.91,PROVENA ST JOSEPH MEDICAL CENTER
5.70,2.43,42.06550,-87.68428,27333.78,6993.83,EVANSTON HOSPITAL
4.96,2.22,41.84429,-89.48014,22742.00,5706.64,KATHERINE SHAW BETHEA HOSPITAL
5.03,2.46,39.93563,-91.39833,23152.15,7211.85,BLESSING HOSPITAL
6.09,2.32,42.07012,-88.33180,29750.07,6301.20,SHERMAN HOSPITAL
5.06,2.76,41.89141,-87.77618,23367.08,9022.25,WEST SUBURBAN MEDICAL CENTER
5.50,3.08,42.05624,-87.74012,26051.36,11055.45,SKOKIE HOSPITAL
4.71,2.32,39.80726,-89.64496,21138.57,6316.57,ST JOHNS HOSPITAL
4.27,2.45,41.83195,-87.79266,18451.13,7108.73,MACNEAL  HOSPITAL
5.44,2.16,41.66900,-87.81414,25691.24,5289.38,PALOS COMMUNITY HOSPITAL
6.18,2.37,41.79660,-87.88627,30278.07,6633.71,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
6.48,2.34,40.70200,-89.59222,32134.54,6408.49,SAINT FRANCIS MEDICAL CENTER
4.65,2.61,41.96698,-87.64941,20795.13,8127.13,LOUIS A WEISS MEMORIAL HOSPITAL
5.88,2.37,42.37840,-87.83329,28429.29,6594.18,VISTA MEDICAL CENTER EAST
8.69,3.03,41.78829,-87.60485,45861.54,10726.40,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
7.39,2.35,40.11696,-88.21506,37821.90,6474.48,CARLE FOUNDATION HOSPITAL
5.19,2.54,41.98743,-87.81440,24123.36,7680.14,RESURRECTION MEDICAL CENTER
4.30,2.31,41.65880,-87.67729,18630.27,6278.45,METROSOUTH MEDICAL CENTER
7.84,3.18,41.87497,-87.66927,40626.88,11635.47,RUSH UNIVERSITY MEDICAL CENTER
4.93,2.24,41.80555,-87.92059,22514.43,5800.14,HINSDALE HOSPITAL
4.33,2.16,40.49639,-88.99106,18818.20,5299.87,BROMENN HEALTHCARE
3.91,2.23,39.80893,-89.65530,16172.24,5779.26,MEMORIAL MEDICAL CENTER
6.04,3.24,41.86927,-87.67052,29429.52,12008.12,UNIVERSITY OF ILLINOIS HOSPITAL
4.54,2.35,40.48254,-88.95519,20117.55,6483.64,ST JOSEPH MEDICAL CENTER
3.53,2.21,37.72790,-89.22058,13821.24,5660.41,MEMORIAL HOSPITAL OF CARBONDALE
4.20,2.42,41.52283,-87.71111,17982.03,6958.74,FRANCISCAN ST JAMES HEALTH
5.86,2.57,41.78566,-88.32886,28295.38,7887.38,PROVENA MERCY MEDICAL CENTER
4.06,2.24,42.27597,-88.40019,17141.18,5822.73,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL
4.62,2.30,41.72094,-87.69220,20628.65,6194.00,LITTLE COMPANY OF MARY HOSPITAL
6.88,2.77,41.93641,-87.65295,34666.42,9090.50,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
6.84,2.20,37.74480,-88.99329,34383.00,5579.64,HEARTLAND REGIONAL MEDICAL CENTER
4.43,2.17,38.55020,-90.02146,19445.43,5368.09,MEMORIAL HOSPITAL
4.29,2.29,41.60726,-87.66060,18564.41,6098.41,INGALLS MEMORIAL HOSPITAL
5.24,2.18,41.86362,-87.93567,24443.00,5466.62,ELMHURST MEMORIAL HOSPITAL
5.65,2.27,42.27447,-87.95764,27029.54,6017.92,ADVOCATE CONDELL MEDICAL CENTER
5.56,2.83,41.72031,-87.73249,26446.58,9473.55,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER
4.42,2.31,40.70065,-89.59505,19390.19,6253.06,METHODIST MEDICAL CENTER OF ILLINOIS
4.84,2.52,42.03837,-87.84820,21996.56,7573.52,ADVOCATE LUTHERAN GENERAL HOSPITAL
6.08,2.29,42.26584,-89.07428,29653.92,6097.83,SWEDISH AMERICAN HOSPITAL
6.46,2.20,41.76076,-88.15016,32022.22,5592.67,EDWARD HOSPITAL
5.85,2.17,42.26634,-89.00900,28224.00,5374.67,SAINT ANTHONY MEDICAL CENTER
6.83,2.15,41.87269,-88.15684,34333.11,5231.33,CENTRAL DUPAGE HOSPITAL
3.96,2.27,41.56720,-87.69566,16526.65,6019.59,ADVOCATE SOUTH SUBURBAN HOSPITAL
5.82,2.32,42.06732,-87.99368,28057.74,6293.04,NORTHWEST COMMUNITY HOSPITAL
4.70,2.22,42.00413,-88.01745,21095.38,5664.00,ALEXIAN BROTHERS MEDICAL CENTER
4.61,2.73,41.86110,-87.83404,20533.03,8861.82,LOYOLA UNIVERSITY MEDICAL CENTER
3.19,2.14,41.48200,-90.57158,11731.46,5185.54,TRINITY ROCK ISLAND
6.68,3.10,41.89477,-87.62131,33413.55,11156.61,NORTHWESTERN MEMORIAL HOSPITAL
4.52,2.25,41.81791,-88.00907,19952.62,5877.41,ADVOCATE GOOD SAMARITAN HOSPITAL
5.47,2.58,42.19586,-88.17286,25868.00,7930.00,ADVOCATE GOOD SHEPHERD HOSPITAL
4.16,2.37,41.59920,-87.35764,17754.82,6604.12,METHODIST HOSPITALS INC
4.04,2.18,38.28244,-85.74923,17022.80,5453.60,CLARK MEMORIAL HOSPITAL
4.07,2.41,41.70877,-86.17026,17192.05,6898.40,SAINT JOSEPH REGIONAL MEDICAL CENTER
5.17,2.43,41.03874,-85.24876,24052.45,6986.87,LUTHERAN HOSPITAL OF INDIANA
3.64,2.21,41.04659,-85.10906,14533.45,5628.35,PARKVIEW REGIONAL MEDICAL CENTER
4.67,2.27,39.48518,-87.40893,20908.48,6033.95,UNION HOSPITAL INC
3.36,2.70,39.78091,-86.17629,12795.67,8660.83,WILLIAM N WISHARD MEMORIAL HOSPITAL
5.03,2.23,41.46729,-87.05130,23129.88,5739.88,PORTER VALPARAISO HOSPITAL
4.21,2.10,38.30195,-85.83409,18075.38,4958.24,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES
4.98,2.22,39.16006,-86.54038,22850.18,5715.91,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL
6.26,2.89,39.79009,-86.16260,30795.19,9861.33,INDIANA UNIVERSITY HEALTH
4.50,2.14,37.98293,-87.57072,19830.26,5203.70,DEACONESS HOSPITAL INC
6.23,2.65,39.91001,-86.19660,30581.16,8362.60,ST VINCENT HOSPITAL & HEALTH SERVICES
5.30,2.28,40.19679,-85.41573,24816.20,6060.80,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL
4.43,2.21,41.49222,-87.52429,19422.08,5661.17,FRANCISCAN ST MARGARET HEALTH - DYER
3.52,2.16,37.96320,-87.50292,13744.90,5325.00,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC
4.69,2.22,41.55065,-87.50619,21069.36,5698.71,COMMUNITY HOSPITAL
3.39,2.20,41.39576,-87.36689,12973.73,5585.73,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT
4.10,2.14,39.94017,-86.15975,17351.79,5209.29,ST VINCENT HEART CENTER OF INDIANA LLC
4.20,2.33,39.78047,-86.34084,18005.67,6386.43,IU HEALTH WEST HOSPITAL
5.46,2.12,40.40296,-86.80885,25849.86,5063.57,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL
3.53,2.17,42.03321,-93.61164,13824.23,5382.08,MARY GREELEY MEDICAL CENTER
3.32,2.17,41.54190,-90.55691,12554.12,5400.47,GENESIS MEDICAL CENTER-DAVENPORT
3.88,2.22,41.98570,-91.66093,15994.69,5678.46,ST LUKES HOSPITAL
6.50,3.37,41.66092,-91.54800,32297.84,12826.34,UNIVERSITY OF IOWA HOSPITAL & CLINICS
3.82,2.25,43.15063,-93.21718,15606.32,5850.59,MERCY MEDICAL CENTER-NORTH IOWA
3.98,2.10,41.97864,-91.65507,16637.00,4924.92,MERCY MEDICAL CENTER - CEDAR RAPIDS
